ticker,earnings_date,beat,return_5d,return_10d,return_20d,return_60d,volatility_20d,volatility_60d,volume_ratio,price_to_ma20,price_to_ma50,high_low_ratio_5d,price_before_earnings,prev_quarter_beat,beat_rate_4q,avg_surprise_4q,quarters_since_miss,market_return_20d,market_volatility,vix_level,quarter_1,quarter_2,quarter_3,quarter_4,month
AAPL,2025-10-30 16:00:00-04:00,1,0.043528729578492964,0.08165558657221061,0.0557839367967321,0.33060364526915653,0.01539205266281431,0.016913038471499414,1.1449607435083042,0.04868800373476212,0.09442313840990768,0.051935965862202726,269.4388122558594,1,1.0,4.2025,8,0.028334138764365413,0.008825960980224876,16.920000076293945,0,0,0,1,10
AAPL,2025-07-31 16:00:00-04:00,1,-0.023815055828441234,-0.0052816810460394326,0.005918589086060022,0.019352956421867074,0.008926490017459626,0.01418541394259042,0.9889202902542163,-0.012235412413545754,0.01781580666793725,0.03836900223493367,208.6107940673828,1,1.0,2.7624999999999997,8,0.027216019927909896,0.004179163286276552,15.479999542236328,0,0,1,0,7
AAPL,2025-05-01 16:00:00-04:00,1,0.038611844730348954,0.051251592335942675,-0.04789638675863084,-0.06699864240633224,0.0509802280034138,0.03211957609380079,0.665685958656085,0.06205660058012619,-0.02087357693609404,0.052429315248329056,211.7758331298828,1,1.0,2.8525,8,-0.011462334422277065,0.03405017884450577,24.700000762939453,0,1,0,0,5
AAPL,2025-01-30 16:00:00-05:00,1,0.06938310854771967,0.02606324308515906,-0.06350011664216881,,0.01936143428373257,,0.813270915830686,0.014071895589324201,-0.0019205567528058909,0.08482005449961938,238.28231811523438,1,1.0,3.1100000000000003,7,,,16.559999465942383,1,0,0,0,1
AAPL,2024-10-31 16:00:00-04:00,1,-0.002860134806428216,-0.0072482324306960555,0.014639749516174083,0.11164568699318567,0.011854762658215138,0.012473227333471826,1.2223028217464988,-0.00225264714167539,0.012871056669598646,0.02766943480935713,228.812255859375,1,1.0,3.7225,6,0.01960076125763699,0.0056105894071004575,20.350000381469727,0,0,0,1,10
AAPL,2024-08-01 16:00:00-04:00,1,0.01619845267882214,-0.02970992751711732,0.00821712188783108,0.21267975695151375,0.014642177492181486,0.01588297842377742,0.9672114463364303,-0.01388714989186457,0.05000979100169256,0.04286654069345697,220.5818328857422,1,1.0,4.0475,5,0.003278709309471939,0.009387164211831106,16.360000610351562,0,0,1,0,8
AAPL,2024-05-02 16:00:00-04:00,1,0.001656827244996828,0.00773814685355978,-0.002062980245225443,-0.09678142894332276,0.015488532457635821,0.013198761300545727,0.8737467651637892,-0.0017922937649156312,-0.019085142508599606,0.046862983044014817,167.9301300048828,1,1.0,5.1275,4,-0.036695334765657894,0.008645573122512979,15.390000343322754,0,1,0,0,5
AAPL,2024-02-01 16:00:00-05:00,1,-0.051927943286944056,0.009415512117131541,-0.006679647333206473,0.039831893621800285,0.01336629933444036,0.011523873224359134,1.0039401735073625,-0.018253303208983218,-0.03363916497972419,0.06465953698346905,182.67483520507812,1,0.75,3.295,3,0.021643947568094513,0.007061846632950103,14.350000381469727,1,0,0,0,2
AAPL,2023-11-02 16:00:00-04:00,1,0.01677358931068018,-0.010634665310998104,0.0017850431167087955,-0.031118394668019467,0.010924000834641663,0.012896942088058257,1.059281149916035,-0.0049959523551516005,-0.015190246258756313,0.051668844430518224,172.1156463623047,1,0.75,2.4225000000000003,2,-0.004709671666449089,0.008972171212845865,16.8700008392334,0,0,0,1,11
AAPL,2023-08-03 16:00:00-04:00,1,-0.009871620967614514,-0.012916451056054656,0.006533010693198893,0.11105797683321716,0.008290986784764814,0.008748172453828381,1.004471345008606,-0.0002674319497170119,0.03238566825377598,0.027886488001858556,190.2703399658203,1,0.75,1.9900000000000002,1,0.01579658398773498,0.006150332972060542,16.09000015258789,0,0,1,0,8
AAPL,2023-05-04 16:00:00-04:00,1,0.02253321287917598,-0.001073802296196913,0.010988323517339138,0.10528997874028923,0.012397261182838829,0.013115897166280347,1.2616452465313037,0.011889489874349568,0.05367615832111827,0.0346874545713336,165.21322631835938,0,0.75,2.0175,0,-0.0015907325031032649,0.007882422145060724,18.34000015258789,0,1,0,0,5
AAPL,2023-02-02 16:00:00-05:00,0,0.025165508104476153,0.07558605214453906,0.16278866147271076,0.04889995243267009,0.012757878328458745,0.021581652474725505,1.1022378251014442,0.06310803906124085,0.047992981507731125,0.04182000943989017,143.2686004638672,1,1.0,5.7625,8,0.07872465935138884,0.010432652911238037,17.8700008392334,1,0,0,0,2
AAPL,2022-10-27 16:00:00-04:00,1,0.038162055167592746,0.07958646663340341,-0.003270052471803231,-0.06532403793750341,0.024358017192136896,0.020584514317262406,1.00832816274508,0.04001291183092426,-0.022344265170767375,0.06898035412002779,146.88670349121094,1,1.0,5.445,8,0.031009616212252178,0.01844133193558927,27.280000686645508,0,0,0,1,10
AAPL,2022-07-28 16:00:00-04:00,1,0.02450326749148246,0.07766867850705217,0.14078875097115584,-0.003994034164985449,0.015632688734715,0.024899652839961785,1.1002313446010181,0.06316314246523991,0.09092395039974543,0.04330216409568921,153.9900665283203,1,1.0,11.6025,8,0.05356634321196485,0.011979046406343632,23.239999771118164,0,0,1,0,7
AAPL,2022-04-28 16:00:00-04:00,1,-0.06374468149244505,-0.06614594034476406,-0.12511205674498793,-0.10304675991237389,0.016713513629743854,0.0178380889213078,1.086185087427877,-0.07011417833430067,-0.05860953153316817,0.1039388851257208,153.54840087890625,1,1.0,20.5225,8,-0.09593749888941872,0.012284084858501056,31.600000381469727,0,1,0,0,4
AAPL,2022-01-27 16:00:00-05:00,1,-0.039342892156219555,-0.08790277027861526,-0.10932013987191591,0.06757730274652052,0.012732161486660004,0.016322943940071073,1.1535840406418438,-0.06833331241333973,-0.05516592042513657,0.09683250191399617,156.40892028808594,1,1.0,22.39,8,-0.09119891612270858,0.008493146074596846,31.959999084472656,1,0,0,0,1
AAPL,2021-10-28 16:00:00-04:00,1,-0.002746850722424199,0.0563477232228764,0.04214807523775188,0.011624586670936354,0.01027174456460822,0.011919318123440721,0.7850354991460389,0.027980311953616166,0.01135629274574601,0.021812800606973992,145.5791778564453,1,1.0,23.4725,7,0.04486124918213097,0.0076595934276922455,16.979999542236328,0,0,0,1,10
AAPL,2021-07-27 16:00:00-04:00,1,0.04591082576745098,0.031072650920133782,0.11930003397095579,0.11809322372255826,0.01334854597382907,0.013603924057592318,0.8240165089751625,0.03726396333253601,0.11012428238341965,0.04805538479497029,145.49810791015625,1,1.0,22.445,6,,,17.579999923706055,0,0,1,0,7
AAPL,2021-04-28 16:00:00-04:00,1,0.009615857210417245,-0.00029770865627798404,0.10709257903402358,0.019935986562998664,0.01386097232484564,0.018148210072500157,0.765332875480117,0.029177328535375358,0.06394241925824007,0.03130231836355257,131.01771545410156,1,1.0,15.1375,5,0.05492955647572506,0.006478617741748457,17.559999465942383,0,1,0,0,4
AAPL,2021-01-27 16:00:00-05:00,1,0.11992461126919274,0.10993938758301325,0.08479173924399541,0.28963103273401103,0.021833789775044552,0.020544477001832647,0.8862518974831058,0.07859664531706234,0.13083406114501162,0.1286661965457101,139.35940551757812,1,1.0,12.962499999999999,4,,,23.020000457763672,1,0,0,0,1
AAPL,2020-10-29 16:00:00-04:00,1,-0.04851527603089423,-0.08243252829291503,-0.039806405225727426,0.01582552037107754,0.024790989822829766,0.02761815100471047,1.1252768331596024,-0.04831588375452667,-0.05264218054130421,0.062466072744074674,108.06147003173828,1,1.0,15.783333333333331,3,-0.024575140100386417,0.013056491061424159,40.279998779296875,0,0,0,1,10
AAPL,2020-07-30 16:00:00-04:00,1,-0.022951346964108388,-0.027475385480260295,0.04210496267767927,0.300276363986963,0.01718751312435996,0.016692077908007415,0.7261725583929747,0.00041686723379652513,0.07105941918641023,0.08898414466854976,92.19132232666016,1,1.0,11.45,2,0.0543522600452393,0.008437161124393848,24.100000381469727,0,0,1,0,7
AAPL,2020-04-30 17:00:00-04:00,1,0.042122614233824685,0.011602476676762619,0.13150360572531983,-0.06559696665405235,0.031198268054254633,0.04499570609183873,0.8907873091579773,0.060499807470809186,0.05916748027473373,0.053844093311522956,69.58808898925781,1,1.0,9.97,1,0.13757489092105435,0.025863228812942382,31.229999542236328,0,1,0,0,4
AAPL,2020-01-28 16:00:00-05:00,1,-0.03068435599142727,-0.004446832826311642,0.06567562432417273,0.27369598486353075,0.01294276104036084,0.011318548647502126,1.2358239681167489,0.004747981998902917,0.08320944058759139,0.06051584352940598,74.54325866699219,0,0.5,0.0,999,,,18.229999542236328,1,0,0,0,1
MSFT,2025-10-29 16:00:00-04:00,1,0.04715458525352978,0.055493931616319436,0.04656822002682337,0.013668025323736455,0.009775900695869472,0.00949016630483459,1.6780728298840637,0.042186825266703476,0.05773008816204017,0.06955620882719615,541.057373046875,1,1.0,6.3025,8,0.03134287816736836,0.00883355994443881,16.420000076293945,0,0,0,1,10
MSFT,2025-07-30 16:00:00-04:00,1,0.014447740676728715,0.013344700487279537,0.03047786901869487,0.2071250875484676,0.007126454252628393,0.008111744093738516,1.0329266862390798,0.015824897601582233,0.057774477582109185,0.035130794970138934,510.7727966308594,1,1.0,4.3375,8,0.02817848759950814,0.00415355483905144,15.979999542236328,0,0,1,0,7
MSFT,2025-04-30 16:00:00-04:00,1,0.07420526028064556,0.016064562045747577,0.049681537408208465,-0.04873976119857559,0.030409317941517515,0.02052513184167594,0.5686152771211526,0.04414649438766416,0.01942926035725767,0.05919253752623366,391.9388427734375,1,1.0,3.4850000000000003,8,-0.009063585092493165,0.03405610495262465,24.170000076293945,0,1,0,0,4
MSFT,2025-01-29 16:00:00-05:00,1,0.043640641459854246,0.07193374745106551,0.020748287314249048,,0.016264897048810584,,1.1903738207651742,0.043332692840241105,0.03722833803494785,0.05874860925568348,443.92529296875,1,1.0,4.105,7,,,16.40999984741211,1,0,0,0,1
MSFT,2024-10-30 16:00:00-04:00,1,0.010385719793804427,0.03154716224948473,0.026765539355266155,0.09509960443434018,0.008343592858060333,0.010047339169774601,1.0442381244775214,0.0290907291145468,0.026028579341737856,0.025497176173985503,427.9303894042969,1,1.0,5.755,6,0.023126099866517702,0.005533304718203641,19.34000015258789,0,0,0,1,10
MSFT,2024-07-30 16:00:00-04:00,1,-0.036596406044537955,-0.059983067782302335,-0.04524000631073177,0.08244227292147532,0.01527158913873002,0.012250834635902715,0.8291058025566352,-0.04707240918007605,-0.02827033399533163,0.07458008465766541,421.99835205078125,1,1.0,7.094999999999999,5,,,16.600000381469727,0,0,1,0,7
MSFT,2024-04-25 16:00:00-04:00,1,-0.00675021176281243,-0.03354906784081868,-0.029858806008494554,0.00023547696747994173,0.010526616822136717,0.012659078026536,0.834607286727183,-0.01868892216302631,-0.012870343783563998,0.04224886721723986,403.7959289550781,1,1.0,8.477500000000001,4,-0.025828360709404752,0.007919884237534766,15.970000267028809,0,1,0,0,4
MSFT,2024-01-30 16:00:00-05:00,1,0.03331558866158435,0.05470182331438078,0.09177148981485517,0.21425462991562672,0.008524648427347072,0.010214576128288414,1.0522260022199168,0.05757117629651165,0.08023509104627591,0.04074329744205252,403.70086669921875,1,0.75,6.1975,3,,,13.600000381469727,1,0,0,0,1
MSFT,2023-10-24 16:00:00-04:00,1,-0.00998090606839952,-0.001516015507377344,0.03709750012828006,-0.024685337046930766,0.012863239812155165,0.011896721984897858,1.1245458508937654,0.015365112629633693,0.01176705440828707,0.03850315839258811,323.8247375488281,1,0.75,3.5875,2,-0.027230788732813815,0.008140000552932876,20.3700008392334,0,0,0,1,10
MSFT,2023-07-25 16:00:00-04:00,1,-0.0017932217584889498,0.0400208109679161,0.03011787195680493,0.17095324711806437,0.015155805953013121,0.014547044820115325,0.9150073260676304,0.012841531357708824,0.037918429077449245,0.0793044599026389,338.6343688964844,1,0.5,1.5175,1,,,13.90999984741211,0,0,1,0,7
MSFT,2023-04-25 16:00:00-04:00,1,-0.024342156102181267,-0.026331302026894043,0.004276940062071688,0.139015102739096,0.013269755496775356,0.01742719145414679,1.0865144977478434,-0.012333097169870522,0.04064531118377923,0.04678510506246747,275.8797607421875,0,0.5,-0.5974999999999999,0,,,16.889999389648438,0,1,0,0,4
MSFT,2023-01-24 16:00:00-05:00,0,0.014003322866651624,0.07846890131618833,-0.007568659227272012,-0.02950761880116859,0.020223413427300784,0.02494239668542615,1.1150941722763579,0.031042182272148056,0.004593258018422919,0.06281430203934901,236.91558837890625,1,0.75,1.9375,1,,,19.809999465942383,1,0,0,0,1
MSFT,2022-10-25 16:00:00-04:00,1,0.040921217481217464,0.0785169943168662,0.04127198162982948,-0.11742240404158588,0.024399126061557714,0.019279365714636357,0.8838394320993174,0.04127845722546164,-0.020572386792505948,0.057834437930458726,240.79794311523438,0,0.75,3.6599999999999997,0,0.039965843912563415,0.018510878884373128,29.850000381469727,0,0,0,1,10
MSFT,2022-07-26 16:00:00-04:00,0,0.01801388830308559,-0.02147385766207366,-0.03313388828230612,-0.08398844978364184,0.016211656746751436,0.02180505088606384,0.8635719544180342,-0.005444919633904699,-0.00541068536920275,0.045924015913028526,251.54180908203125,1,1.0,7.4525,8,,,23.360000610351562,0,0,1,0,7
MSFT,2022-04-26 16:00:00-04:00,1,0.0007128199541115432,-0.05471945422674229,-0.07560616290058553,-0.06183163918661605,0.019980937398745506,0.021113581537703267,1.2558922363367788,-0.0490355502003903,-0.04408899973522973,0.08320735506785426,272.18145751953125,1,1.0,9.605,8,,,27.020000457763672,0,1,0,0,4
MSFT,2022-01-25 16:00:00-05:00,1,-0.04458408001931846,-0.05626664992781372,-0.114494127700429,-0.08125090441196603,0.016273121541192984,0.015370769766152492,2.3839794268928083,-0.06975216163811226,-0.09480051483681606,0.13714939126873182,286.7625427246094,1,1.0,13.86,8,,,29.899999618530273,1,0,0,0,1
MSFT,2021-10-26 16:00:00-04:00,1,0.0027335538699004847,0.04724171074180461,0.04745532447296963,0.08356973372704135,0.014367487115142534,0.011322612979513879,0.7365945828229895,0.03842212319921945,0.03319729981865027,0.016268619697905384,297.5968322753906,1,1.0,15.965,7,0.029165989491212185,0.00905678711039424,15.239999771118164,0,0,0,1,10
MSFT,2021-07-27 16:00:00-04:00,1,0.043464124257530434,0.04229746861092387,0.09067236184728311,0.1473502077721407,0.009022107469955874,0.010820282437445854,0.9705785231950975,0.03631854148694913,0.09586226574253875,0.04969964597384435,278.6356506347656,1,1.0,14.45,6,,,17.579999923706055,0,0,1,0,7
MSFT,2021-04-27 16:00:00-04:00,1,0.010860498683391118,0.022039129906729737,0.10601341066498349,0.0971934053778476,0.012482723519975751,0.01472974195934988,0.7707195743343319,0.03608379572332776,0.08072301138035898,0.026600141499225183,251.54568481445312,1,1.0,14.6175,5,,,17.639999389648438,0,1,0,0,4
MSFT,2021-01-26 16:00:00-05:00,1,0.0793792212986093,0.04512322065139185,0.03850306693908512,0.07916003804686955,0.015625761605288946,0.016624306141890175,1.2640842089850677,0.04394208524796217,0.057254665125898274,0.08202048305568899,220.24313354492188,1,1.0,12.1425,4,,,23.190000534057617,1,0,0,0,1
MSFT,2020-10-27 16:00:00-04:00,1,-0.019326027644399835,-0.051129066522639266,0.003055926120019148,0.02720768326265177,0.016930686388739184,0.021349763431418263,1.3915454975638692,-0.017872542203723807,-0.012392328819759157,0.04454585278133005,201.0537567138672,1,1.0,10.283333333333333,3,0.015559983247644293,0.01066071091565308,32.459999084472656,0,0,0,1,10
MSFT,2020-07-22 16:00:00-04:00,1,0.001919648463080792,0.0024009242683527,0.040783855803731894,0.19926280949757147,0.018296700286372602,0.01783126597995425,1.1251710766254464,0.013420758601023097,0.07392378505700825,0.062316882278268704,199.29910278320312,1,1.0,12.215,2,0.04632673620466665,0.011827218020291267,24.84000015258789,0,0,1,0,7
MSFT,2020-04-29 16:00:00-04:00,1,0.011857714304377875,-0.022395008691608487,0.059789092876113115,0.0002573495675659565,0.02850082468642474,0.04678890816045176,0.718408112549149,0.013518602410749203,0.04618065004686245,0.04433573417919123,161.67178344726562,1,1.0,14.09,1,0.0920313992337971,0.025873038215445805,33.56999969482422,0,1,0,0,4
MSFT,2020-01-29 16:00:00-05:00,1,-0.006246128926054362,0.013351102126103687,0.04089069599500417,0.14807411433300688,0.011356669676482238,0.007979952663695845,1.057875136669307,0.018773446733825416,0.057512036893350826,0.04575498847112791,157.1011962890625,0,0.5,0.0,999,,,16.280000686645508,1,0,0,0,1
GOOGL,2025-10-29 16:00:00-04:00,1,0.06791505696648459,0.08971281150903843,0.10024678752882599,0.37258633211650083,0.016923645510584277,0.017921841231849246,1.0400808461354578,0.0680259262169074,0.1187674387174924,0.08600432478007325,267.295166015625,1,1.0,15.445,8,0.03134287816736836,0.00883355994443881,16.420000076293945,0,0,0,1,10
GOOGL,2025-07-23 16:00:00-04:00,1,0.05131863824516092,0.09738471194650833,0.15830248600537256,0.2027349734054178,0.012296356798913983,0.018187285986973067,1.1126376107447526,0.06835660634317509,0.10513214813189431,0.06189055718155001,191.04405212402344,1,1.0,14.662500000000001,8,0.04783802606644749,0.004532447649739285,16.5,0,0,1,0,7
GOOGL,2025-04-24 16:00:00-04:00,1,-0.00614161252054557,0.07360063394693195,-0.08917679200311257,-0.18915107072520532,0.03329707117799601,0.0255334861860615,0.7725541841824787,0.008379953865607526,-0.05889003193545661,0.0782341567570859,154.92218017578125,1,1.0,10.8825,8,-0.06957926430872485,0.03396131039346457,28.450000762939453,0,1,0,0,4
GOOGL,2025-02-04 16:00:00-05:00,1,0.04911103939401129,0.026683582720864907,0.06229214770468805,,0.017612149096826197,,1.0964231932085353,0.027071411178252403,0.07160902115397438,0.07761692248784335,200.44496154785156,1,1.0,11.275,7,,,18.6200008392334,1,0,0,0,2
GOOGL,2024-10-29 16:00:00-04:00,1,0.01615156225054415,0.010669266317575588,0.005245622714263876,0.0016873117876123889,0.010264581764258592,0.014108926079437681,1.5545408088366,0.01382207456994422,0.029436755831038885,0.04807164269196984,165.87948608398438,1,1.0,9.2525,6,0.012322186750252984,0.005974881281770681,19.799999237060547,0,0,0,1,10
GOOGL,2024-07-23 16:00:00-04:00,1,-0.026054769524714638,-0.03893575700423457,0.01135657863341999,0.1429552605907769,0.015158375168662372,0.018456356601195028,1.2101836945594635,-0.014714006866834106,0.017861146721825927,0.06919024650780115,180.5145721435547,1,1.0,10.425,5,,,14.90999984741211,0,0,1,0,7
GOOGL,2024-04-25 16:00:00-04:00,1,0.02354161567766555,0.019149661866705303,0.056149320921146995,0.03661026665435485,0.013837658407898745,0.018333529659765972,0.8998882206180122,0.025642786407625184,0.08287659802606262,0.04773485838274505,157.9366912841797,1,1.0,6.5600000000000005,4,-0.025828243634005044,0.007919873794596978,15.970000267028809,0,1,0,0,4
GOOGL,2024-01-30 16:00:00-05:00,1,0.05151038037341138,0.07613053387454993,0.09470161588458348,0.23718577255715445,0.011103094348783855,0.012927699173474581,1.1286122289647742,0.0701961352475522,0.1064565611025905,0.05690728587233318,152.35882568359375,1,0.75,2.9050000000000002,3,,,13.600000381469727,1,0,0,0,1
GOOGL,2023-10-24 16:00:00-04:00,1,-0.018691719969371245,-0.013870881932678158,0.041110268526315386,0.02956698503700017,0.013934345622562865,0.013302325179364418,1.0600402420484092,0.004873354728696544,0.016403845089132618,0.05054134329152227,135.4763641357422,1,0.5,-2.5975,2,-0.02723100468581008,0.008139986888944444,20.3700008392334,0,0,0,1,10
GOOGL,2023-07-25 16:00:00-04:00,1,-0.025030148428011212,0.04362390522384074,-0.006620820470022881,0.17182541914979743,0.017892924519638104,0.017143443584461043,0.9294744898686025,0.00831341715061007,-0.0018414280284594353,0.058873119754223824,120.61863708496094,1,0.25,-5.9174999999999995,1,,,13.90999984741211,0,0,1,0,7
